Date,Open,High,Low,Close,Volume,Adj Close,MA_21,MA_50,MA_150,MA_200,WMA_10,WMA_30
2004-09-08,112.62000274658203,113.05999755859375,112.30999755859375,112.58000183105469,32963100,76.35758972167969,110.25904809860955,110.55439987182618,112.25393300374348,111.79354988098144,110.32099990844726,112.16399943033854
2004-09-09,112.56999969482422,112.87999725341797,112.02999877929688,112.4800033569336,34314800,76.28975677490234,110.45428648449126,110.52559997558593,112.2514663696289,111.83704990386963,110.32099990844726,112.16399943033854
2004-09-10,112.5199966430664,113.2699966430664,112.08000183105469,113.05999755859375,27900600,76.68314361572266,110.68761952718098,110.49619995117187,112.25066635131836,111.88129989624024,110.32099990844726,112.16399943033854
2004-09-13,113.30999755859375,113.73999786376953,113.01000213623047,113.43000030517578,44398100,76.93408203125,110.99476223900204,110.50599990844727,112.24386637369791,111.92049991607666,110.33899993896485,112.09499944051107
2004-09-14,113.30000305175781,113.69000244140625,113.19000244140625,113.66000366210938,28048900,77.0900650024414,111.30285753522601,110.5216000366211,112.23839970906576,111.95884994506837,110.33899993896485,112.09499944051107
2004-09-15,113.30000305175781,113.36000061035156,112.68000030517578,112.80000305175781,38295000,76.50676727294922,111.51714324951172,110.53980010986328,112.22473307291666,111.99099994659424,110.33899993896485,112.09499944051107
2004-09-16,112.8499984741211,113.37000274658203,112.80000305175781,113.13999938964844,23911700,76.73735809326172,111.71857161748977,110.55820007324219,112.20519973754882,112.02444995880127,110.33899993896485,112.09499944051107
2004-09-17,112.94999694824219,113.36000061035156,112.69000244140625,113.1500015258789,33683000,77.06359100341797,111.86714317685082,110.59240005493164,112.18853307088216,112.05219997406006,110.33899993896485,112.09499944051107
2004-09-20,112.66999816894531,112.98999786376953,112.27999877929688,112.47000122070312,37149400,76.60047912597656,111.99857185000465,110.60720001220703,112.1707997639974,112.0778999710083,110.48099975585937,112.03733291625977
2004-09-21,112.75,113.47000122070312,112.54000091552734,112.95999908447266,40920800,76.9342269897461,112.11666688464936,110.63080001831055,112.14939977010091,112.10689994812012,110.48099975585937,112.03733291625977
2004-09-22,112.5,112.5199966430664,111.47000122070312,111.55000305175781,49042100,75.97389221191406,112.18095288957868,110.62460006713867,112.1219997660319,112.1266499710083,110.48099975585937,112.03733291625977
2004-09-23,111.5999984741211,111.69999694824219,110.94999694824219,110.94999694824219,44068700,75.56524658203125,112.2095242454892,110.61320007324218,112.09346638997395,112.14714996337891,110.48099975585937,112.03733291625977
2004-09-24,111.16999816894531,111.7300033569336,111.12999725341797,111.45999908447266,34981100,75.9126205444336,112.22666713169643,110.62639999389648,112.07066640218099,112.16659996032715,110.48099975585937,112.03733291625977
2004-09-27,111.0999984741211,111.19999694824219,110.58000183105469,110.75,39355100,75.4290542602539,112.21000053769066,110.62720001220703,112.04506642659506,112.18664997100831,110.55599975585938,111.91866633097331
2004-09-28,110.91000366210938,111.51000213623047,110.41000366210938,111.27999877929688,41662900,75.7900161743164,112.20190538678851,110.64800003051758,112.02433308919271,112.20939994812012,110.55599975585938,111.91866633097331
2004-09-29,111.20999908447266,111.8499984741211,111.0,111.83999633789062,33325700,76.17138671875,112.26428622291202,110.65199996948242,112.0041330464681,112.2289499282837,110.55599975585938,111.91866633097331
2004-09-30,111.55000305175781,111.9800033569336,111.26000213623047,111.76000213623047,43536700,76.11692810058594,112.2952386765253,110.69559997558594,111.9829330444336,112.2470499420166,110.55599975585938,111.91866633097331
2004-10-01,112.26000213623047,113.6500015258789,112.20999908447266,113.6500015258789,62824300,77.4041748046875,112.40619114467076,110.77100006103515,111.97379974365235,112.27729995727539,110.55599975585938,111.91866633097331
2004-10-04,114.0999984741211,114.44000244140625,113.80000305175781,113.83999633789062,33082400,77.53356170654297,112.46619088309151,110.86860000610352,111.95833302815755,112.30569992065429,111.025,111.82766647338867
2004-10-05,113.8499984741211,114.16000366210938,113.54000091552734,113.9000015258789,36910600,77.57443237304688,112.5509527297247,110.9716000366211,111.94779968261719,112.33269992828369,111.025,111.82766647338867
2004-10-06,113.7699966430664,114.68000030517578,113.68000030517578,114.68000030517578,42297800,78.1056900024414,112.6376193818592,111.06980010986328,111.94106633504232,112.35749992370606,111.025,111.82766647338867
2004-10-07,114.37999725341797,114.4000015258789,113.36000061035156,113.44999694824219,39388800,77.2679443359375,112.67904772077289,111.1368000793457,111.92413299560548,112.38024990081787,111.025,111.82766647338867
2004-10-08,113.1500015258789,113.7699966430664,112.3499984741211,112.51000213623047,51872600,76.62773895263672,112.68047623407273,111.17560012817383,111.89833302815755,112.39449989318848,111.025,111.82766647338867
2004-10-11,112.77999877929688,113.0199966430664,112.63999938964844,112.97000122070312,20229100,76.94102478027344,112.67619069417317,111.21820022583007,111.88506637573242,112.41069988250733,111.19200057983399,111.82533315022786
2004-10-12,112.19999694824219,112.83000183105469,111.94000244140625,112.52999877929688,41754700,76.64132690429688,112.63333347865513,111.24740020751953,111.87193303426106,112.4252498626709,111.19200057983399,111.82533315022786
2004-10-13,113.0,113.06999969482422,111.31999969482422,111.54000091552734,54212600,75.96713256835938,112.53238096691314,111.27400024414062,111.86499969482422,112.43444988250732,111.19200057983399,111.82533315022786
2004-10-14,111.68000030517578,111.93000030517578,110.58000183105469,110.63999938964844,64082200,75.3541259765625,112.42952364966983,111.28280029296874,111.86179967244466,112.43184986114503,111.19200057983399,111.82533315022786
2004-10-15,111.0199966430664,111.73999786376953,110.56999969482422,111.26000213623047,63482200,75.7763671875,112.33999997093564,111.34000030517578,111.85299967447916,112.4322498703003,111.19200057983399,111.82533315022786
2004-10-18,110.88999938964844,111.9000015258789,110.69999694824219,111.68000030517578,43535100,76.06245422363281,112.26999991280692,111.43660034179688,111.85619969685872,112.43424987792969,111.63300094604492,111.83199996948242
2004-10-19,112.0199966430664,112.2300033569336,110.58999633789062,110.73999786376953,55851900,75.42223358154297,112.18761880057198,111.51140029907226,111.84919967651368,112.43179985046386,111.63300094604492,111.83199996948242
2004-10-20,110.37999725341797,110.81999969482422,109.75,110.5199966430664,57118500,75.27238464355469,112.07142820812408,111.55420028686524,111.8323996480306,112.42219982147216,111.63300094604492,111.83199996948242
2004-10-21,110.79000091552734,111.31999969482422,110.20999908447266,111.23999786376953,53218300,75.76278686523438,112.05666605631511,111.61580017089844,111.82019963582357,112.41564979553223,111.63300094604492,111.83199996948242
2004-10-22,111.19000244140625,111.25,109.86000061035156,109.98999786376953,48752400,74.91141510009766,112.01095181419736,111.67600006103515,111.81306630452474,112.40094978332519,111.63300094604492,111.83199996948242
2004-10-25,109.75,110.12000274658203,109.3499984741211,109.86000061035156,43990900,74.82286834716797,111.93476141066779,111.72940002441406,111.81446629842122,112.38334980010987,111.91300048828126,111.79733327229818
2004-10-26,110.12999725341797,111.5999984741211,109.87999725341797,111.54000091552734,54337400,75.96713256835938,111.97238050188336,111.79419998168946,111.82833297729492,112.37909980773925,111.91300048828126,111.79733327229818
2004-10-27,111.37999725341797,113.0999984741211,111.12000274658203,112.87999725341797,73896000,76.87972259521484,112.04857090541294,111.87359985351563,111.85053293863932,112.37739978790283,111.91300048828126,111.79733327229818
2004-10-28,112.77999877929688,113.55999755859375,112.48999786376953,113.22000122070312,54413300,77.11128997802734,112.11428542364212,111.93739990234376,111.86533294677734,112.38069980621339,111.91300048828126,111.79733327229818
2004-10-29,113.12000274658203,113.63999938964844,112.9000015258789,113.19999694824219,48820200,77.09767150878906,112.18285660516648,112.00719985961913,111.87979960123698,112.37919979095459,111.91300048828126,111.79733327229818
2004-11-01,113.55999755859375,113.83999633789062,113.19999694824219,113.51000213623047,36720900,77.30877685546875,112.17618996756417,112.06779983520508,111.8859329732259,112.37784980773925,112.18499984741212,111.74933319091797
2004-11-02,113.66999816894531,114.56999969482422,113.22000122070312,113.55000305175781,56210000,77.33606719970703,112.16238076346261,112.13479995727539,111.88979965209961,112.37444980621338,112.18499984741212,111.74933319091797
2004-11-03,115.02999877929688,115.36000061035156,114.23999786376953,114.9800033569336,76960200,78.30995178222656,112.21380942208427,112.22740005493164,111.90233301798503,112.37834983825684,112.18499984741212,111.74933319091797
2004-11-04,114.77999877929688,116.66999816894531,114.68000030517578,116.55000305175781,55350300,79.3792724609375,112.3028571719215,112.33640014648438,111.92079971313477,112.38559986114502,112.18499984741212,111.74933319091797
2004-11-05,117.05000305175781,117.63999938964844,116.48999786376953,117.27999877929688,63287200,79.87645721435547,112.48523821149554,112.4600001525879,111.93839970906575,112.39799983978271,112.18499984741212,111.74933319091797
2004-11-08,116.9800033569336,117.2300033569336,116.72000122070312,117.11000061035156,33863800,79.76068878173828,112.70428575788226,112.57320022583008,111.95066640218099,112.4113998413086,112.76800003051758,111.84633305867513
2004-11-09,117.08000183105469,117.5,116.76000213623047,116.87999725341797,44658100,79.6040267944336,112.89047604515439,112.7002001953125,111.96386637369791,112.41644981384277,112.76800003051758,111.84633305867513
2004-11-10,117.05999755859375,117.55000305175781,116.76000213623047,116.97000122070312,45265400,79.66532135009766,113.1019047328404,112.81740020751953,111.97946640014648,112.42789981842041,112.76800003051758,111.84633305867513
2004-11-11,117.18000030517578,118.12000274658203,117.0999984741211,117.86000061035156,37863200,80.27147674560547,113.4028570992606,112.94820022583008,112.00273305257161,112.45034980773926,112.76800003051758,111.84633305867513
