Date,Open,High,Low,Close,Volume,WMA_10,WMA_30
2000-09-17,149.75,151.1875,146.0,146.0,23881000,148.40625,145.6703125
2000-09-24,146.375,146.96875,142.421875,145.28125,31969200,147.809375,146.06875
2000-10-01,145.9375,146.328125,142.125,143.625,38584900,147.403125,146.15208333333334
2000-10-08,144.28125,145.75,139.75,141.0625,35595700,147.3,146.18333333333334
2000-10-15,141.3125,141.3125,132.78125,137.5625,45074400,146.41875,145.87083333333334
2000-10-22,137.40625,141.1875,130.15625,139.90625,40528800,145.66875,145.415625
2000-10-29,139.9375,141.9375,134.03125,139.28125,39287000,144.628125,145.04583333333332
2000-11-05,138.4375,143.90625,138.15625,142.78125,41242300,143.78125,144.75729166666667
2000-11-12,143.15625,144.296875,136.53125,136.625,34601900,142.19375,144.778125
2000-11-19,135.625,140.109375,133.015625,136.640625,47027100,140.8765625,144.5390625
2000-11-26,135.75,136.375,132.125,134.84375,22291300,139.7609375,144.19739583333333
2000-12-03,136.46875,136.6875,129.75,132.21875,37031000,138.4546875,143.8203125
2000-12-10,131.875,139.46875,131.5,133.96875,45573400,137.4890625,143.52552083333333
2000-12-17,137.375,139.5625,130.5625,130.96875,34242700,136.4796875,143.18697916666667
2000-12-24,132.0625,134.96875,125.53125,130.9375,51360700,135.8171875,142.9515625
2000-12-31,130.84375,134.28125,130.28125,131.1875,26652700,134.9453125,142.39635416666667
2001-01-07,132.0,136.0,127.5625,129.1875,50299500,133.9359375,141.81614583333334
2001-01-14,129.875,133.71875,127.6875,132.0,35562900,132.8578125,141.3296875
2001-01-21,132.0,136.1875,131.515625,134.015625,32283100,132.596875,140.984375
2001-01-28,134.25,137.3125,133.5625,135.875,39669000,132.5203125,140.67083333333332
2001-02-04,135.5,138.6999969482422,134.75,134.8000030517578,39997600,132.51593780517578,140.2277084350586
2001-02-11,134.8000030517578,136.6999969482422,131.25999450683594,131.83999633789062,33064600,132.47806243896486,139.5807083129883
2001-02-18,131.6999969482422,134.1699981689453,129.3000030517578,130.39999389648438,33156800,132.12118682861328,139.00445810953775
2001-02-25,131.0399932861328,131.13999938964844,121.80000305175781,124.95999908447266,58125400,131.52031173706055,138.43333307902017
2001-03-04,125.80000305175781,127.83999633789062,121.75,123.61000061035156,64980800,130.7875617980957,137.67449976603191
2001-03-11,124.1500015258789,127.75,123.11000061035156,123.36000061035156,34657200,130.00481185913085,136.8729581197103
2001-03-18,122.33999633789062,122.5,114.80999755859375,115.01000213623047,115629200,128.5870620727539,135.7170415242513
2001-03-25,115.76000213623047,118.45999908447266,108.04000091552734,114.4800033569336,85642800,126.83506240844727,134.49137496948242
2001-04-01,115.69999694824219,118.6500015258789,112.13999938964844,116.69000244140625,55021700,125.1025001525879,133.29770838419597
2001-04-08,116.30000305175781,117.37999725341797,109.30000305175781,113.30000305175781,74741900,122.84500045776367,132.08062515258788
2001-04-15,114.0,118.98999786376953,112.77999877929688,118.8499984741211,48863400,121.25,131.17562510172527
2001-04-22,118.29000091552734,126.0,116.91000366210938,124.5,72192900,120.51600036621093,130.48291676839193
2001-04-29,123.6500015258789,125.83999633789062,120.94999694824219,125.77999877929688,45274600,120.05400085449219,129.8880833943685
2001-05-06,126.44999694824219,127.69000244140625,123.44000244140625,127.33999633789062,52989300,120.29200057983398,129.4306666056315
2001-05-13,126.86000061035156,127.5,124.4000015258789,125.1500015258789,38252000,120.44600067138671,129.01691665649415
2001-05-20,124.9000015258789,130.0800018310547,124.45999908447266,129.74000549316406,51112900,121.08400115966796,128.67804183959962
2001-05-27,129.83999633789062,132.08999633789062,127.9000015258789,128.10000610351562,47532800,122.39300155639648,128.3053337097168
2001-06-03,128.22000122070312,128.35000610351562,125.0,126.7300033569336,37768200,123.61800155639648,127.77029215494791
2001-06-10,126.80000305175781,129.22999572753906,126.08000183105469,127.0,42329700,124.64900131225586,127.44945882161458
2001-06-17,126.70999908447266,126.98999786376953,120.4000015258789,121.8499984741211,53430100,125.50400085449219,126.95643793741861
2001-06-24,121.6500015258789,124.30999755859375,120.88999938964844,122.8499984741211,52358900,125.90400085449218,126.55664621988932
2001-07-01,123.27999877929688,124.01000213623047,120.56999969482422,122.5999984741211,46611200,125.7140007019043,126.2360211690267
2001-07-08,122.80000305175781,124.31999969482422,119.05000305175781,119.05000305175781,29009100,125.04100112915039,125.7387296040853
2001-07-15,119.48999786376953,122.31999969482422,117.08999633789062,122.23999786376953,54735200,124.53100128173828,125.44777119954428
2001-07-22,121.7699966430664,122.9800033569336,119.83000183105469,121.33999633789062,38883100,124.15000076293946,125.12785441080729
2001-07-29,121.80000305175781,121.87999725341797,116.75,120.80999755859375,53799700,123.25699996948242,124.78193766276041
2001-08-05,121.19000244140625,123.25,120.30000305175781,121.94000244140625,54293000,122.64099960327148,124.5403544108073
2001-08-12,121.3499984741211,121.51000213623047,117.33999633789062,119.29000091552734,57890800,121.89699935913086,124.1166877746582
2001-08-19,119.5999984741211,120.3499984741211,116.01000213623047,116.75,51469600,120.87199935913085,123.54116694132487
2001-08-26,116.80000305175781,119.12999725341797,115.77999877929688,119.0199966430664,57082300,120.5889991760254,122.97933349609374
2001-09-02,118.97000122070312,119.19999694824219,112.04000091552734,114.1500015258789,69329700,119.71899948120117,122.29100011189779
2001-09-09,113.8499984741211,116.16999816894531,108.62999725341797,108.72000122070312,100737400,118.33099975585938,121.52033360799153
2001-09-16,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,23408700,117.43099975585938,120.84200057983398
2001-09-23,101.0,106.4000015258789,93.80000305175781,97.27999877929688,183182700,114.93499984741212,119.9193339029948
2001-09-30,99.72000122070312,109.62000274658203,99.05999755859375,104.44000244140625,111827300,113.24500045776367,119.28033396402995
2001-10-07,103.9000015258789,108.97000122070312,102.83000183105469,107.2300033569336,134806500,111.88700103759766,118.74266738891602
2001-10-14,106.2699966430664,110.30000305175781,105.5199966430664,109.5,103300800,110.64300079345703,118.55900065104167
2001-10-21,108.62999725341797,111.1500015258789,106.01000213623047,107.3499984741211,99714900,109.44900054931641,118.32133382161459
2001-10-28,107.30000305175781,111.79000091552734,106.73999786376953,110.31999969482422,101759500,108.80600051879883,118.10900039672852
2001-11-04,110.16000366210938,110.55000305175781,105.55999755859375,109.25,120413000,107.8290008544922,117.97400029500325
2001-11-11,110.12000274658203,114.08000183105469,109.8499984741211,112.72000122070312,97350600,107.68600082397461,117.76966705322266
2001-11-18,111.0,115.4000015258789,110.0,114.36000061035156,96541400,108.25000076293945,117.43166707356771
2001-11-25,114.91999816894531,115.8499984741211,113.51000213623047,115.68000030517578,48022400,108.81300048828125,117.09500045776367
2001-12-02,115.75,116.9000015258789,113.0,114.05000305175781,83217900,110.49000091552735,116.65200068155924
2001-12-09,113.6500015258789,118.0,113.01000213623047,116.55999755859375,94495000,111.70200042724609,116.36566721598307
2001-12-16,115.8499984741211,116.38999938964844,112.0,113.12999725341797,86616100,112.29199981689453,115.8120002746582
2001-12-23,112.98999786376953,115.91999816894531,112.9000015258789,114.94999694824219,76638600,112.83699951171874,115.37366663614908
2001-12-30,114.83000183105469,116.75,114.61000061035156,116.0,36034700,113.70199966430664,115.01599985758463
2002-01-06,116.1500015258789,117.9800033569336,113.80999755859375,117.62000274658203,69155100,114.43199996948242,114.70333328247071
2002-01-13,117.69999694824219,117.98999786376953,114.69999694824219,114.94000244140625,68932300,115.00100021362304,114.4730000813802
2002-01-20,114.6500015258789,115.38999938964844,112.66999816894531,113.1500015258789,83899400,115.04400024414062,114.14966684977213
2002-01-27,113.75,114.25,112.0199966430664,113.55000305175781,49081700,114.96300048828125,113.84800033569336
2002-02-03,113.9000015258789,114.19000244140625,108.4000015258789,112.6500015258789,108769500,114.66000061035156,113.6346669514974
2002-02-10,112.2300033569336,112.2300033569336,108.0,110.08999633789062,130066600,114.26399993896484,113.22966690063477
2002-02-17,110.05000305175781,112.97000122070312,109.81999969482422,110.88999938964844,88336600,113.6970001220703,112.88133366902669
2002-02-24,110.1500015258789,110.62999725341797,107.81999969482422,109.63999938964844,98092400,113.34800033569336,112.50900039672851
2002-03-03,109.73999786376953,113.8499984741211,109.69999694824219,113.73999786376953,118432100,113.2270004272461,112.2356669108073
2002-03-10,113.9000015258789,117.9000015258789,113.6500015258789,116.98999786376953,109307600,113.32600021362305,112.15900014241537
2002-03-17,116.88999938964844,117.9000015258789,115.62999725341797,116.6500015258789,82338900,113.22900009155273,112.15566685994466
2002-03-24,117.0999984741211,117.73999786376953,114.12000274658203,115.04000091552734,93657600,113.23899993896484,112.02300033569335
2002-03-31,115.08999633789062,115.7699966430664,113.30000305175781,114.5199966430664,74000400,113.3759994506836,112.03533350626627
2002-04-07,114.2300033569336,115.0999984741211,112.16000366210938,112.69000244140625,101992900,113.28999938964844,112.16766688028972
2002-04-14,111.31999969482422,113.54000091552734,110.04000091552734,111.41999816894531,89196400,113.16699905395508,112.21333338419596
2002-04-21,111.62000274658203,113.66999816894531,110.19999694824219,112.87999725341797,81059900,113.44599914550781,112.73333333333333
2002-04-28,112.37999725341797,112.43000030517578,107.29000091552734,107.38999938964844,95013900,113.09599914550782,112.8316665649414
2002-05-05,107.93000030517578,109.91000366210938,106.62999725341797,107.58000183105469,95625800,112.88999938964844,112.84333318074545
2002-05-12,107.63999938964844,109.36000061035156,104.9000015258789,105.72000122070312,110502300,112.0879997253418,112.71733322143555
2002-05-19,106.22000122070312,111.25,105.79000091552734,110.9000015258789,134329900,111.47900009155273,112.83566665649414
2002-05-26,110.63999938964844,110.69000244140625,108.0,108.69000244140625,72312000,110.68300018310546,112.78133341471354
2002-06-02,109.05000305175781,109.12999725341797,105.9000015258789,107.22000122070312,77054400,109.90100021362305,112.71366678873697
2002-06-09,107.08999633789062,107.5999984741211,101.72000122070312,103.33999633789062,118618500,108.78300018310547,112.4009999593099
2002-06-16,103.23999786376953,104.54000091552734,98.5,101.4000015258789,130328000,107.65400009155273,111.96899998982748
2002-06-23,101.91999816894531,105.02999877929688,98.68000030517578,99.27999877929688,117698100,106.44000015258788,111.42233327229818
2002-06-30,98.61000061035156,100.88999938964844,95.19000244140625,98.95999908447266,168238900,105.04800033569336,110.91933314005534
2002-07-07,99.18000030517578,99.80000305175781,93.72000122070312,99.30999755859375,104063400,104.2400001525879,110.34433314005534
2002-07-14,98.9800033569336,99.69999694824219,90.31999969482422,91.8499984741211,196756600,102.66699981689453,109.6349998474121
2002-07-21,91.63999938964844,93.30000305175781,84.30000305175781,84.70999908447266,289709500,100.56599960327148,108.62699991861979
2002-07-28,84.0999984741211,85.93000030517578,77.68000030517578,85.5999984741211,388024300,98.0359992980957,107.61366653442383
2002-08-04,87.5,91.55000305175781,85.62000274658203,86.79000091552734,264039800,95.84599914550782,106.585999806722
2002-08-11,86.48999786376953,91.94000244140625,83.55000305175781,91.29000091552734,245429700,94.25299911499023,105.79766642252604
2002-08-18,89.98999786376953,94.08000183105469,88.0199966430664,93.22000122070312,215024600,93.24099960327149,105.13333307902018
2002-08-25,93.45999908447266,97.1500015258789,93.0999984741211,94.5999984741211,175923300,92.56099929809571,104.50166625976563
2002-09-01,94.91000366210938,96.25,90.80999755859375,91.77999877929688,181468800,91.81099929809571,103.80599950154622
2002-09-08,90.7300033569336,91.0,87.5,90.0,233559000,90.91499938964844,103.13633295694987
2002-09-15,89.0999984741211,93.33000183105469,88.25,89.66999816894531,187858900,89.9509994506836,102.42899958292644
2002-09-22,89.30999755859375,91.19000244140625,84.05000305175781,84.3499984741211,225332800,89.2009994506836,101.58599955240885
2002-09-29,83.6500015258789,85.97000122070312,81.8499984741211,82.75,293981500,89.00499954223633,100.55299962361654
2002-10-06,82.0,85.7699966430664,79.58000183105469,80.80000305175781,321074300,88.525,99.34666646321615
2002-10-13,80.05999755859375,84.7300033569336,77.06999969482422,84.16000366210938,371732700,88.2620002746582,98.26366653442383
2002-10-20,83.19999694824219,89.30000305175781,83.04000091552734,88.63999938964844,301912800,87.99700012207032,97.3836664835612
2002-10-27,88.12000274658203,90.9000015258789,87.56999969482422,90.19999694824219,240391200,87.69499969482422,96.57299982706705
2002-11-03,91.1500015258789,91.29000091552734,87.0,90.2699966430664,234112400,87.26199951171876,95.82566630045572
2002-11-10,91.80000305175781,93.06999969482422,89.5199966430664,89.6500015258789,240841900,87.04899978637695,95.09999974568684
2002-11-17,89.51000213623047,91.55000305175781,87.44999694824219,91.4000015258789,206170000,87.18899993896484,94.38399988810221
2002-11-24,92.1500015258789,94.2699966430664,89.76000213623047,93.41999816894531,186071800,87.56399993896484,93.91833318074545
2002-12-01,93.43000030517578,94.94999694824219,91.62000274658203,93.9800033569336,133280800,88.5270004272461,93.46499989827474
2002-12-08,95.47000122070312,96.05000305175781,89.9800033569336,92.02999877929688,234909400,89.45500030517579,93.0086664835612
2002-12-15,91.06999969482422,91.62000274658203,89.2699966430664,89.33999633789062,180638300,90.30899963378906,92.2899996439616
2002-12-22,89.81999969482422,91.79000091552734,88.5999984741211,89.98999786376953,175506000,90.89199905395508,91.66666615804037
2002-12-29,89.58999633789062,90.61000061035156,87.37999725341797,87.37999725341797,73227600,90.76599884033203,91.0053326924642
2003-01-05,87.79000091552734,91.37999725341797,87.11000061035156,91.3499984741211,140743500,90.88099899291993,90.60566609700521
2003-01-12,91.23999786376953,93.63999938964844,91.05000305175781,93.05999755859375,190900900,91.15999908447266,90.32766596476237
2003-01-19,93.54000091552734,93.86000061035156,90.1500015258789,90.66000366210938,176325100,91.2609992980957,90.04033279418945
2003-01-26,90.87000274658203,90.91999816894531,86.16999816894531,86.37999725341797,203666400,90.75899887084961,89.62099939982096
2003-02-02,85.7300033569336,87.18000030517578,84.1500015258789,86.05999755859375,263688600,90.02299880981445,89.1793327331543
2003-02-09,86.13999938964844,86.80999755859375,82.97000122070312,83.41999816894531,235403000,88.96699829101563,88.89833272298178
2003-02-16,83.45999908447266,84.87999725341797,81.0,84.1500015258789,245705500,88.17899856567382,88.87966613769531
2003-02-23,84.52999877929688,85.80000305175781,83.45999908447266,85.18000030517578,161160600,87.76299896240235,88.86566619873047
2003-03-02,84.93000030517578,85.2300033569336,82.22000122070312,84.9000015258789,219979200,87.25399932861328,88.80266621907552
2003-03-09,85.26000213623047,85.77999877929688,81.43000030517578,83.31999969482422,223094000,86.8479995727539,88.53699951171875
2003-03-16,82.5999984741211,84.7699966430664,79.37999725341797,84.12999725341797,287646200,86.1259994506836,88.23399937947592
2003-03-23,83.45999908447266,89.87999725341797,83.22000122070312,89.66999816894531,327127500,85.78699951171875,88.06966603597006
2003-03-30,88.0199966430664,88.26000213623047,85.98999786376953,86.70999908447266,257883000,85.39199905395508,87.90066604614258
2003-04-06,85.3499984741211,88.98999786376953,84.4000015258789,88.22000122070312,250130300,85.5759994506836,87.84133275349934
2003-04-13,90.33999633789062,90.8499984741211,85.70999908447266,87.1500015258789,254678700,85.68499984741212,87.75733286539713
2003-04-20,87.47000122070312,90.05999755859375,87.0,89.55999755859375,175612600,86.29899978637695,87.93099950154622
2003-04-27,89.86000061035156,92.3499984741211,88.88999938964844,90.2300033569336,229653000,86.90699996948243,88.18033294677734
2003-05-04,90.44000244140625,93.47000122070312,90.30000305175781,93.20999908447266,247601000,87.7099998474121,88.59399948120117
2003-05-11,93.47000122070312,94.37999725341797,92.27999877929688,93.7300033569336,195430700,88.59300003051757,88.91299947102864
2003-05-18,93.5,95.44999694824219,93.27999877929688,94.87000274658203,189895200,89.74800033569336,89.1206662495931
2003-05-25,94.1500015258789,94.41999816894531,91.58999633789062,93.76000213623047,210922100,90.71100082397462,89.23933308919271
2003-06-01,93.30000305175781,97.08999633789062,93.06999969482422,96.94999694824219,184820000,91.43900070190429,89.4619997660319
2003-06-08,97.52999877929688,101.4000015258789,96.66999816894531,99.26000213623047,244539900,92.69400100708008,89.78233311971029
2003-06-15,98.7699966430664,100.9000015258789,97.7699966430664,99.55999755859375,190454900,93.82800064086913,90.05433298746745
2003-06-22,99.95999908447266,102.18000030517578,99.41999816894531,99.44000244140625,193745800,95.05700073242187,90.25499979654948
2003-06-29,99.44999694824219,99.66000366210938,96.95999908447266,97.66000366210938,205880600,95.86700134277343,90.37766647338867
2003-07-06,98.22000122070312,99.8499984741211,96.43000030517578,98.73999786376953,150126700,96.71800079345704,90.60133310953776
2003-07-13,99.6500015258789,101.4000015258789,98.62999725341797,100.23999786376953,188626100,97.42100067138672,90.96466649373373
2003-07-20,101.19999694824219,101.9000015258789,98.16000366210938,99.51000213623047,212534300,97.9990005493164,91.28199996948243
2003-07-27,99.44999694824219,100.33999633789062,97.8499984741211,100.2300033569336,206167000,98.53500061035156,91.71033350626628
2003-08-03,100.37000274658203,100.9800033569336,98.23999786376953,98.51000213623047,220476400,99.01000061035157,91.94900029500326
2003-08-10,98.30999755859375,99.0,96.33999633789062,98.27999877929688,237511300,99.14300079345703,92.12300033569336
2003-08-17,98.26000213623047,99.8499984741211,97.83999633789062,99.62000274658203,162161100,99.17900085449219,92.42166697184244
2003-08-24,99.93000030517578,101.81999969482422,99.7300033569336,99.7699966430664,180141300,99.20000076293945,92.86800028483073
2003-08-31,99.70999908447266,101.4800033569336,98.83000183105469,101.44000244140625,143567300,99.40000076293946,93.38066711425782
2003-09-07,101.63999938964844,103.69999694824219,101.05000305175781,102.83000183105469,154349800,99.91700057983398,94.02766723632813
2003-09-14,103.04000091552734,103.87999725341797,101.3499984741211,102.44999694824219,194512000,100.28800048828126,94.63766708374024
2003-09-21,102.5199966430664,104.69999694824219,101.94999694824219,103.66999816894531,155666400,100.63100051879883,95.25400034586589
2003-09-28,102.8499984741211,103.29000091552734,99.8499984741211,99.94999694824219,206449100,100.675,95.75566685994467
2003-10-05,100.30000305175781,104.27999877929688,99.25,103.38999938964844,266732100,100.99099960327149,96.42466684977214
2003-10-12,103.4800033569336,105.22000122070312,102.91000366210938,104.56999969482422,156499500,101.59699935913086,97.10600026448567
2003-10-19,104.70999908447266,105.88999938964844,103.9800033569336,104.26000213623047,166894200,102.19499969482422,97.59233373006185
2003-10-26,104.44999694824219,105.27999877929688,102.18000030517578,103.58000183105469,185854700,102.59099960327148,98.15466715494792
2003-11-02,103.73999786376953,105.97000122070312,103.2699966430664,105.30000305175781,163256500,103.14400024414063,98.7240005493164
2003-11-09,105.75,106.72000122070312,104.9000015258789,105.61000061035156,162685200,103.56100006103516,99.33933385213216
2003-11-16,105.73999786376953,106.94999694824219,104.80000305175781,105.45999908447266,158962700,103.82399978637696,99.8693339029948
2003-11-23,104.91000366210938,105.44999694824219,103.62000274658203,104.20999908447266,198958800,104.0,100.33533376057943
2003-11-30,104.69000244140625,106.66000366210938,104.68000030517578,106.44999694824219,110047500,104.27799987792969,100.77666702270508
2003-12-07,106.8499984741211,108.08000183105469,106.62000274658203,106.8499984741211,178043500,104.96800003051757,101.214000193278
2003-12-14,106.73999786376953,108.19999694824219,105.95999908447266,108.13999938964844,192440600,105.44300003051758,101.65633341471354
2003-12-21,109.16999816894531,109.7300033569336,107.4800033569336,108.9000015258789,165604600,105.87600021362304,102.16100006103515
2003-12-28,108.79000091552734,110.08000183105469,108.77999877929688,109.69999694824219,68716700,106.41999969482421,102.58600006103515
2004-01-04,110.0999984741211,112.19000244140625,109.77999877929688,111.2300033569336,111617300,107.18499984741212,102.98500010172526
2004-01-11,111.69000244140625,113.5,111.58999633789062,112.38999938964844,169125700,107.89399948120118,103.41266682942708
2004-01-18,112.55000305175781,114.30999755859375,111.76000213623047,114.2300033569336,186248000,108.75599975585938,103.90566685994466
2004-01-25,114.52999877929688,115.37999725341797,113.72000122070312,114.43000030517578,134721800,109.65299987792969,104.46466674804688
2004-02-01,114.38999938964844,116.5,112.55999755859375,113.4800033569336,209506200,110.58000030517579,104.95600026448568
2004-02-08,113.69999694824219,114.69999694824219,112.77999877929688,114.44999694824219,177701300,111.38000030517578,105.42966690063477
2004-02-15,114.66999816894531,116.38999938964844,114.16999816894531,115.12999725341797,168279700,112.20800018310547,105.95033340454101
2004-02-22,115.8499984741211,116.5999984741211,114.31999969482422,114.87999725341797,150477300,112.88199996948242,106.43866653442383
2004-02-29,115.22000122070312,115.73999786376953,113.02999877929688,115.0199966430664,180518600,113.49399948120117,106.98899968465169
2004-03-07,115.43000030517578,116.97000122070312,114.91999816894531,116.37999725341797,179999000,114.16199951171875,107.5923329671224
2004-03-14,116.33999633789062,116.62000274658203,111.0999984741211,112.58000183105469,289846500,114.29699935913087,108.02433293660482
2004-03-21,112.2699966430664,113.2699966430664,110.83999633789062,111.05999755859375,267767600,114.16399917602538,108.40066630045573
2004-03-28,110.54000091552734,111.79000091552734,108.8499984741211,111.02999877929688,255699700,113.84399871826172,108.72033284505208
2004-04-04,111.62999725341797,114.83999633789062,111.58000183105469,114.63999938964844,227782600,113.86499862670898,109.11399943033854
2004-04-11,114.45999908447266,115.41000366210938,113.73999786376953,114.37000274658203,151492900,113.95399856567383,109.51133295694987
2004-04-18,114.58000183105469,115.30000305175781,112.36000061035156,113.83000183105469,250279500,113.89199905395508,109.84999974568684
2004-04-25,113.55000305175781,114.66999816894531,111.77999877929688,114.36000061035156,223221500,113.81499938964843,110.3303332010905
2004-05-02,114.5,115.12000274658203,110.9000015258789,110.95999908447266,247535500,113.42299957275391,110.58266652425131
2004-05-09,111.37000274658203,113.26000213623047,109.95999908447266,109.95999908447266,235295100,112.91699981689453,110.76233317057292
2004-05-16,109.44000244140625,110.80999755859375,108.05999755859375,110.04000091552734,325927300,112.28300018310547,110.95499979654947
2004-05-23,108.88999938964844,111.18000030517578,108.41000366210938,109.80999755859375,225580900,112.00599975585938,111.16266632080078
2004-05-30,110.52999877929688,113.02999877929688,109.5999984741211,112.86000061035156,194280600,112.18600006103516,111.41466623942057
2004-06-06,112.45999908447266,113.58000183105469,111.87000274658203,112.9800033569336,152246700,112.38100051879883,111.66033299763997
2004-06-13,113.43000030517578,114.91999816894531,113.41999816894531,114.3499984741211,122938900,112.3520004272461,111.95666631062825
2004-06-20,113.81999969482422,114.44999694824219,112.87000274658203,113.62999725341797,158913600,112.27799987792969,112.2706662495931
2004-06-27,113.75,114.94000244140625,112.66999816894531,113.83999633789062,166308000,112.27899932861328,112.51699956258138
2004-07-04,114.5199966430664,114.79000091552734,112.58000183105469,112.87999725341797,213823000,112.13099899291993,112.71799952189127
2004-07-11,112.37000274658203,112.56999969482422,111.19999694824219,111.7300033569336,141242000,112.20799942016602,112.83766632080078
2004-07-18,111.5199966430664,112.38999938964844,110.44000244140625,110.70999908447266,195807400,112.28299942016602,112.8979995727539
2004-07-25,110.75,112.05999755859375,108.69000244140625,108.95999908447266,264601300,112.17499923706055,112.87333297729492
2004-08-01,109.19000244140625,110.9000015258789,108.20999908447266,110.83999633789062,260618700,112.27799911499024,112.86033274332682
2004-08-08,110.19000244140625,111.36000061035156,106.62000274658203,106.8499984741211,245476100,111.67699890136718,112.67566604614258
2004-08-15,107.0199966430664,108.41000366210938,106.58999633789062,107.19000244140625,237930700,111.09799880981446,112.44099934895833
2004-08-22,107.13999938964844,110.62999725341797,107.0999984741211,110.4800033569336,214351400,110.7109992980957,112.30933278401693
2004-08-29,110.55000305175781,111.62999725341797,109.8499984741211,111.44999694824219,154282000,110.49299926757813,112.24166590372721
2004-09-05,111.22000122070312,112.81999969482422,110.0999984741211,112.12000274658203,196847200,110.32099990844726,112.16399943033854
2004-09-12,112.54000091552734,113.2699966430664,112.02999877929688,113.05999755859375,132517300,110.33899993896485,112.09499944051107
2004-09-19,113.30999755859375,113.73999786376953,112.68000030517578,113.1500015258789,168336700,110.48099975585937,112.03733291625977
2004-09-26,112.66999816894531,113.47000122070312,110.94999694824219,111.45999908447266,206162100,110.55599975585938,111.91866633097331
2004-10-03,111.0999984741211,113.6500015258789,110.41000366210938,113.6500015258789,220704700,111.025,111.82766647338867
2004-10-10,114.0999984741211,114.68000030517578,112.3499984741211,112.51000213623047,203552200,111.19200057983399,111.82533315022786
2004-10-17,112.77999877929688,113.06999969482422,110.56999969482422,111.26000213623047,243760800,111.63300094604492,111.83199996948242
2004-10-24,110.88999938964844,112.2300033569336,109.75,109.98999786376953,258476200,111.91300048828126,111.79733327229818
2004-10-31,109.75,113.63999938964844,109.3499984741211,113.19999694824219,275457800,112.18499984741212,111.74933319091797
2004-11-07,113.55999755859375,117.63999938964844,113.19999694824219,117.27999877929688,288528600,112.76800003051758,111.84633305867513
2004-11-14,116.9800033569336,119.0,116.72000122070312,118.79000091552734,217234200,113.43499984741212,112.01166636149088
2004-11-21,118.5,119.13999938964844,117.13999938964844,117.41999816894531,215951400,113.87099990844726,112.11366628011068
2004-11-28,117.16999816894531,118.9800033569336,117.02999877929688,118.3499984741211,124741500,114.39099960327148,112.35999959309896
2004-12-05,118.79000091552734,120.13999938964844,117.4800033569336,119.25,274275700,115.16999969482421,112.6696662902832
2004-12-12,119.20999908447266,119.63999938964844,117.7300033569336,119.33000183105469,237724200,115.7379997253418,112.97933298746744
2004-12-19,119.76000213623047,121.23999786376953,119.16000366210938,119.44000244140625,249144600,116.43099975585938,113.30033315022787
2004-12-26,119.75,121.27999877929688,119.16999816894531,120.7699966430664,137428400,117.38199920654297,113.56399968465169
2005-01-02,121.19999694824219,121.66000366210938,120.38999938964844,120.87000274658203,125743300,118.46999969482422,113.82699966430664
2005-01-09,121.55999755859375,121.76000213623047,118.0,118.44000244140625,294245300,118.99400024414062,113.96333312988281
2005-01-16,118.33999633789062,119.45999908447266,117.5,118.23999786376953,289953500,119.09000015258789,114.11699981689453
2005-01-23,118.05000305175781,119.62000274658203,116.6500015258789,116.77999877929688,246980300,118.88899993896484,114.21499989827474
2005-01-30,117.08999633789062,117.75,116.37000274658203,117.43000030517578,300499700,118.89000015258789,114.36666666666666
2005-02-06,117.94999694824219,120.43000030517578,117.70999908447266,120.2300033569336,253704500,119.07800064086913,114.65
2005-02-13,120.25,121.04000091552734,119.25,120.7699966430664,238946500,119.23000030517578,114.98533325195312
2005-02-20,120.69000244140625,121.45999908447266,119.9000015258789,120.38999938964844,237655100,119.33600006103515,115.36633326212565
2005-02-27,119.9000015258789,121.66999816894531,118.58000183105469,121.43000030517578,278453700,119.53499984741211,115.71933339436849
2005-03-06,121.1500015258789,122.83000183105469,120.04000091552734,122.7300033569336,298301500,119.73100051879882,116.24866689046225
2005-03-13,122.66000366210938,123.25,120.16000366210938,120.38999938964844,284193500,119.68300018310546,116.68866678873698
2005-03-20,120.61000061035156,121.45999908447266,118.1500015258789,118.54000091552734,296465300,119.69300003051758,116.95733337402343
2005-03-27,118.70999908447266,118.93000030517578,116.75,117.13999938964844,276466500,119.58300018310547,117.14700012207031
2005-04-03,117.41999816894531,118.98999786376953,116.25,117.43000030517578,339758600,119.64800033569335,117.32400004069011
2005-04-10,117.36000061035156,119.26000213623047,116.73999786376953,118.0,282210800,119.70500030517579,117.48866678873698
2005-04-17,118.29000091552734,119.05999755859375,114.0999984741211,114.1500015258789,421835900,119.09700012207031,117.52200012207031
2005-04-24,114.12000274658203,116.5,113.55000305175781,115.56999969482422,448499200,118.57700042724609,117.65900014241537
2005-05-01,115.86000061035156,116.7699966430664,113.97000122070312,115.75,385517300,118.11300048828124,117.72900009155273
2005-05-08,116.06999969482422,118.0,115.5199966430664,117.08999633789062,387404500,117.67900009155274,117.88166656494141
2005-05-15,117.20999908447266,118.08000183105469,114.80000305175781,115.72000122070312,390365200,116.97799987792969,118.0303332010905
2005-05-22,115.69999694824219,119.41000366210938,115.66000366210938,119.12000274658203,296337300,116.85100021362305,118.33466669718425
2005-05-29,119.20999908447266,120.25,118.83000183105469,120.25,217163100,117.02200012207031,118.56966679890951
2005-06-05,120.08000183105469,120.91999816894531,119.4000015258789,120.1500015258789,213692100,117.32300033569337,118.6653335571289
