Date,Value
2004-11-18,100000.0
2004-11-19,100000.0
2004-11-22,100000.0
2004-11-23,100000.0
2004-11-24,100000.0
2004-11-26,100000.0
2004-11-29,100000.0
2004-11-30,100000.0
2004-12-01,100000.0
2004-12-02,100000.0
2004-12-03,100000.0
2004-12-06,100000.0
2004-12-07,100000.0
2004-12-08,100000.0
2004-12-09,100000.0
2004-12-10,100000.0
2004-12-13,100000.0
2004-12-14,100000.0
2004-12-15,100000.0
2004-12-16,100000.0
2004-12-17,100000.0
2004-12-20,100000.0
2004-12-21,100000.0
2004-12-22,100000.0
2004-12-23,100000.0
2004-12-27,100000.0
2004-12-28,100000.0
2004-12-29,100000.0
2004-12-30,100000.0
2004-12-31,100000.0
2005-01-03,100000.0
2005-01-04,98653.32630686341
2005-01-05,98324.43592600404
2005-01-06,97750.62550119935
2005-01-07,97779.39497522889
2005-01-10,97795.56574015199
2005-01-11,97683.33306269227
2005-01-12,98363.70710520326
2005-01-13,97784.91499857484
2005-01-14,98064.12609629212
2005-01-18,98434.05814890443
2005-01-19,97630.50764994202
2005-01-20,96683.85381846009
2005-01-21,96688.62590174256
2005-01-24,96100.08531717835
2005-01-25,95896.50565867005
2005-01-26,96753.84677652894
2005-01-27,96601.95358042298
2005-01-28,96541.44326548158
2005-01-31,96817.50918345033
2005-02-01,96805.17518763123
2005-02-02,96902.49809031068
2005-02-03,96069.06791452943
2005-02-04,96733.80675272523
2005-02-07,96506.16412882386
2005-02-08,96658.68767695008
2005-02-09,95982.81734232484
2005-02-10,96259.89862589417
2005-02-11,97106.67859797059
2005-02-14,97669.59500269471
2005-02-15,97969.59573511659
2005-02-16,97659.87539820252
2005-02-17,97126.11685709535
2005-02-18,96957.3646827179
2005-02-22,96925.68588022767
2005-02-23,96914.25319819032
2005-02-24,97396.62697748719
2005-02-25,97807.47541193543
2005-02-28,97220.70655588685
2005-03-01,97438.86856226502
2005-03-02,97441.50732950745
2005-03-03,96865.80607752381
2005-03-04,97480.08759455262
2005-03-07,98266.80877832948
2005-03-08,98087.16579966126
2005-03-09,97756.47661356507
2005-03-10,97843.11668543397
2005-03-11,97531.77445749818
2005-03-14,97469.43550257264
2005-03-15,97038.42874674378
2005-03-16,96754.80580286561
2005-03-17,96489.84485392152
2005-03-18,96231.09337763368
2005-03-21,95752.41872934876
2005-03-22,94730.16828302918
2005-03-23,94791.93254999696
2005-03-24,94824.69661860047
2005-03-28,94984.80662684022
2005-03-29,94672.68623499451
2005-03-30,95598.6658797699
2005-03-31,95610.06496195374
2005-04-01,94955.85641626893
2005-04-04,95010.24641947327
2005-04-05,95226.45906214295
2005-04-06,95263.53664927064
2005-04-07,95670.66482691346
2005-04-08,95442.27477793275
2005-04-11,95358.15426020203
2005-04-12,95699.73600153504
2005-04-13,95043.03920130311
2005-04-14,93940.3261809784
2005-04-15,93086.25930933534
2005-04-18,93298.80466990052
2005-04-19,94077.60804132996
2005-04-20,93810.2783370453
2005-04-21,94705.11377863465
2005-04-22,94276.08656458436
2005-04-25,94717.08658747254
2005-04-26,94411.95478205262
2005-04-27,94271.16492991029
2005-04-28,93783.33614115296
2005-04-29,94234.80426935731
2005-05-02,94020.57537989198
2005-05-03,94172.85346369325
2005-05-04,94756.29601435243
2005-05-05,94828.56401209412
2005-05-06,94581.847531839
2005-05-09,94745.55357126771
2005-05-10,94480.8963485199
2005-05-11,94755.51593927918
2005-05-12,94210.32420115052
2005-05-13,94659.12890009461
2005-05-16,94878.93678431092
2005-05-17,95148.57755426942
2005-05-18,95965.92651514588
2005-05-19,96274.23439936219
2005-05-20,96231.03650049744
2005-05-23,96527.52422861634
2005-05-24,96793.26766733704
2005-05-25,96688.17706446229
2005-05-26,97049.34340052186
2005-05-27,97201.17524485169
2005-05-31,96969.12955240785
2005-06-01,97330.26498941956
2005-06-02,98127.36540369569
2005-06-03,97376.55279306947
2005-06-06,97653.99728922425
2005-06-07,97230.42794565736
2005-06-08,97063.47581247865
2005-06-09,97276.2069106537
2005-06-10,96929.40398554383
2005-06-13,97214.88523249207
2005-06-14,96885.75737528382
2005-06-15,97092.18838648377
2005-06-16,97847.61768106995
2005-06-17,97922.1650557953
2005-06-20,97919.4947143036
2005-06-21,98061.90566782533
2005-06-22,98091.15931849061
2005-06-23,97786.56628946839
2005-06-24,97234.38906626283
2005-06-27,97058.85476831971
2005-06-28,97118.67849497376
2005-06-29,97152.21600107728
2005-06-30,96734.88348154603
2005-07-01,96004.8367934662
2005-07-05,96127.17666391908
2005-07-06,95926.29673533021
2005-07-07,96213.27863459168
2005-07-08,96986.22573237
2005-07-11,97501.74549250184
2005-07-12,97748.31483606873
2005-07-13,97707.45440439759
2005-07-14,97890.8775268036
2005-07-15,98150.1051917511
2005-07-18,97908.81405787049
2005-07-19,98400.93642954408
2005-07-20,98979.2749839264
