Date,Value
2004-11-18,100000.0
2004-11-19,100000.0
2004-11-22,100000.0
2004-11-23,100000.0
2004-11-24,100000.0
2004-11-26,100000.0
2004-11-29,100000.0
2004-11-30,100000.0
2004-12-01,100000.0
2004-12-02,100000.0
2004-12-03,100000.0
2004-12-06,100000.0
2004-12-07,100000.0
2004-12-08,100000.0
2004-12-09,100000.0
2004-12-10,100000.0
2004-12-13,100000.0
2004-12-14,100000.0
2004-12-15,100000.0
2004-12-16,100000.0
2004-12-17,100000.0
2004-12-20,100000.0
2004-12-21,100000.0
2004-12-22,100000.0
2004-12-23,100000.0
2004-12-27,100000.0
2004-12-28,100000.0
2004-12-29,100000.0
2004-12-30,100000.0
2004-12-31,100000.0
2005-01-03,100000.0
2005-01-04,98741.72990083236
2005-01-05,98365.26858186263
2005-01-06,97542.25935029525
2005-01-07,97439.75874375839
2005-01-10,97539.27886628646
2005-01-11,97498.54640244979
2005-01-12,98335.73006104965
2005-01-13,97703.8374142601
2005-01-14,97833.47954988021
2005-01-18,98192.79068421859
2005-01-19,97332.02988862533
2005-01-20,96416.25762605209
2005-01-21,96598.26046800155
2005-01-24,95987.87852143783
2005-01-25,95612.00027894515
2005-01-26,96665.65985536117
2005-01-27,96524.60641908187
2005-01-28,96380.68569612045
2005-01-31,96444.31278657455
2005-02-01,96457.38835954208
2005-02-02,96599.5316128685
2005-02-03,95524.36175202865
2005-02-04,96030.46089601058
2005-02-07,95705.33776521224
2005-02-08,95780.76969956893
2005-02-09,95056.70182466049
2005-02-10,95603.46140718002
2005-02-11,96657.81253098983
2005-02-14,97399.5373310997
2005-02-15,97743.19026231307
2005-02-16,97501.92946671981
2005-02-17,97107.34051179427
2005-02-18,96981.25762605209
2005-02-22,97337.91841554183
2005-02-23,97230.36574601669
2005-02-24,97711.00139665145
2005-02-25,98163.28819322128
2005-02-28,97701.5896496727
2005-03-01,97859.28221940536
2005-03-02,97868.40027284164
2005-03-03,97167.9099507286
2005-03-04,97903.79129075546
2005-03-07,98674.55259751815
2005-03-08,98836.52851533431
2005-03-09,98688.93965577621
2005-03-10,98830.39094590682
2005-03-11,98656.63759278793
2005-03-14,98415.26832627792
2005-03-15,98077.47220277328
2005-03-16,97839.58974504012
2005-03-17,97397.39803742904
2005-03-18,97228.69674729843
2005-03-21,96411.43195771713
2005-03-22,95356.68256425399
2005-03-23,95257.8453679039
2005-03-24,95236.33939408798
2005-03-28,95492.57074021835
2005-03-29,95155.86012315292
2005-03-30,96054.87963914413
2005-03-31,96093.93879365463
2005-04-01,95409.50925492782
2005-04-04,95483.05010652084
2005-04-05,95663.4520802452
2005-04-06,95792.51072358627
2005-04-07,96269.86747025985
2005-04-08,96033.76720857162
2005-04-11,95937.22757005233
2005-04-12,96228.04949998397
2005-04-13,95552.45294236678
2005-04-14,94253.86012315292
2005-04-15,93351.97332047958
2005-04-18,93692.0579647972
2005-04-19,94656.12021684188
2005-04-20,94432.4121861412
2005-04-21,95334.98664140243
2005-04-22,94904.31901597518
2005-04-25,95320.12928819198
2005-04-26,95137.2578816368
2005-04-27,94702.00848817367
2005-04-28,94042.35951661605
2005-04-29,94722.8272252037
2005-05-02,94365.18940019149
2005-05-03,94452.60667466659
2005-05-04,95143.58067369003
2005-05-05,95192.04726457137
2005-05-06,94875.25079011459
2005-05-09,95119.7771420433
2005-05-10,94899.33939408798
2005-05-11,95178.85891007919
2005-05-12,94456.05745362777
2005-05-13,94701.972458358
2005-05-16,94920.23015641708
2005-05-17,95170.2111515953
2005-05-18,96004.40959977645
2005-05-19,96309.39691972274
2005-05-20,96122.35105180282
2005-05-23,96323.85641908187
2005-05-24,96596.84051179427
2005-05-25,96556.8000111534
2005-05-26,96824.21626328964
2005-05-27,97063.69958924789
2005-05-31,96642.73350953597
2005-06-01,96891.21738099593
2005-06-02,97869.84760331649
2005-06-03,97255.10555696029
2005-06-06,97617.79975556869
2005-06-07,97108.32185792465
2005-06-08,96963.99855470199
2005-06-09,97182.26097917098
2005-06-10,97082.15736436385
2005-06-13,97485.97757005233
2005-06-14,97096.73006104965
2005-06-15,97403.61235856552
2005-06-16,98465.01037263412
2005-06-17,98619.93940019149
2005-06-20,98653.83802079696
2005-06-21,98798.55917787093
2005-06-22,98647.30259751815
2005-06-23,98465.91927766342
2005-06-24,97809.94275331039
2005-06-27,97610.60839890975
2005-06-28,97524.4622693016
2005-06-29,97628.74034547347
2005-06-30,97054.72645234603
2005-07-01,96156.57981156844
2005-07-05,96152.7988934471
2005-07-06,95895.87989472885
2005-07-07,96181.25190782089
2005-07-08,96947.93818711776
2005-07-11,97697.98922776718
2005-07-12,98034.0078816368
2005-07-13,97817.8170361473
2005-07-14,97780.1418080284
2005-07-15,98098.31789826888
2005-07-18,97854.87705277938
2005-07-19,98276.82920503158
2005-07-20,98974.04924439926
