Date,Value
2006-02-06,100000.0
2006-02-07,100000.0
2006-02-08,100000.0
2006-02-09,100000.0
2006-02-10,100000.0
2006-02-13,100000.0
2006-02-14,100000.0
2006-02-15,100000.0
2006-02-16,100000.0
2006-02-17,100000.0
2006-02-21,100000.0
2006-02-22,100000.0
2006-02-23,100000.0
2006-02-24,100000.0
2006-02-27,100000.0
2006-02-28,100000.0
2006-03-01,100000.0
2006-03-02,100213.33982902145
2006-03-03,99693.26445823288
2006-03-06,98913.14313560104
2006-03-07,98393.0594983635
2006-03-08,98436.40049033737
2006-03-09,97677.95379691696
2006-03-10,97764.63578086472
2006-03-13,98024.673466259
2006-03-14,99519.90049033737
2006-03-15,100278.35545020676
2006-03-16,99519.90049033737
2006-03-17,99693.26445823288
2006-03-20,99909.96115165329
2006-03-21,98956.48412757492
2006-03-22,99173.18082099533
2006-03-23,98913.14313560104
2006-03-24,99368.21115165329
2006-03-27,99389.88578086472
2006-03-28,99021.49148231125
2006-03-29,100711.74883704758
2006-03-30,100993.46115165329
2006-03-31,100733.423466259
2006-04-03,100841.77181296921
2006-04-04,101314.80831899833
2006-04-05,102217.88950243186
2006-04-06,102577.76711645316
2006-04-07,101588.13816251945
2006-04-10,101625.87261285972
2006-04-11,100808.46420755576
2006-04-12,100889.87933912467
2006-04-13,101281.43906393241
2006-04-17,100604.63236513328
2006-04-18,102450.20815553855
2006-04-19,103158.85758772086
2006-04-20,102373.06047620963
2006-04-21,101691.138064291
2006-04-24,101327.78861322593
2006-04-25,101345.83053484153
2006-04-26,101473.53194704246
2006-04-27,102194.92105093192
2006-04-28,101688.63939085197
2006-05-01,100817.2752207775
2006-05-02,101286.82182412529
2006-05-03,101147.357110075
2006-05-04,102023.87700562859
2006-05-05,102803.96264367485
2006-05-08,102833.1950636425
2006-05-09,102803.48527436638
2006-05-10,102134.9190416851
2006-05-11,100249.30661397362
2006-05-12,99061.3506193676
2006-05-15,98432.40257363701
2006-05-16,97950.78485875511
2006-05-17,96724.62266641045
2006-05-18,96057.99143891716
2006-05-19,96414.15022187615
2006-05-22,95563.48574834251
2006-05-23,94874.99373631859
2006-05-24,95093.28994756126
2006-05-25,96294.85479455376
2006-05-26,96622.79718594933
