Date,Value
2004-11-18,100000.0
2004-11-19,100000.0
2004-11-22,100000.0
2004-11-23,100000.0
2004-11-24,100000.0
2004-11-26,100000.0
2004-11-29,100000.0
2004-11-30,100000.0
2004-12-01,100000.0
2004-12-02,100000.0
2004-12-03,100000.0
2004-12-06,100000.0
2004-12-07,100000.0
2004-12-08,100000.0
2004-12-09,100000.0
2004-12-10,100000.0
2004-12-13,100000.0
2004-12-14,100000.0
2004-12-15,100000.0
2004-12-16,100000.0
2004-12-17,100000.0
2004-12-20,100000.0
2004-12-21,100000.0
2004-12-22,100000.0
2004-12-23,100000.0
2004-12-27,100000.0
2004-12-28,100000.0
2004-12-29,100000.0
2004-12-30,100000.0
2004-12-31,100000.0
2005-01-03,100000.0
2005-01-04,98446.01708272629
2005-01-05,98073.42802480393
2005-01-06,97570.0162358635
2005-01-07,97718.4462094658
2005-01-10,97704.79672292405
2005-01-11,97466.84431127243
2005-01-12,98138.4393620842
2005-01-13,97433.16672567063
2005-01-14,97864.9376988762
2005-01-18,98306.78997853928
2005-01-19,97358.07994130783
2005-01-20,96232.64489797287
2005-01-21,96052.27679113083
2005-01-24,95327.99636892014
2005-01-25,95288.83651021653
2005-01-26,96153.59892324143
2005-01-27,96005.12490132981
2005-01-28,95884.15457967453
2005-01-31,96385.48074392014
2005-02-01,96430.02710393601
2005-02-02,96528.67003682785
2005-02-03,95697.07968190842
2005-02-04,96558.07793477707
2005-02-07,96355.79502919846
2005-02-08,96527.9399304741
2005-02-09,95684.528641259
2005-02-10,95872.0904622429
2005-02-11,96780.68983129197
2005-02-14,97279.5463681572
2005-02-15,97634.7665143364
2005-02-16,97303.8866391533
2005-02-17,96596.18872121506
2005-02-18,96393.15576223069
2005-02-22,96062.07725576096
2005-02-23,96096.94472936325
2005-02-24,96716.21798375779
2005-02-25,97140.7266049736
2005-02-28,96447.97859243088
2005-03-01,96837.88000920945
2005-03-02,96828.7789388054
2005-03-03,96239.47707036667
2005-03-04,96815.65892461472
2005-03-07,97715.9603009575
2005-03-08,97315.51760915451
2005-03-09,96959.80789235764
2005-03-10,96993.3680844658
2005-03-11,96543.24539235764
2005-03-14,96613.4672742241
2005-03-15,96101.28012136155
2005-03-16,95656.99668554001
2005-03-17,95525.09615377121
2005-03-18,95200.92455724411
2005-03-21,94920.41060689621
2005-03-22,93885.99966100388
2005-03-23,94031.9840054863
2005-03-24,94074.00832799607
2005-03-28,94217.57791570359
2005-03-29,93829.01719335251
2005-03-30,94912.33708623581
2005-03-31,94836.59641317063
2005-04-01,94135.82830480271
2005-04-04,94304.41730550461
2005-04-05,94534.13068822556
2005-04-06,94515.64786580735
2005-04-07,95045.45601323777
2005-04-08,94715.54639486008
2005-04-11,94571.4058804863
2005-04-12,94944.06738713913
2005-04-13,94125.0106549614
2005-04-14,93029.1571393364
2005-04-15,91953.87083867722
2005-04-18,92103.35643819504
2005-04-19,92808.34019139939
2005-04-20,92441.9696393364
2005-04-21,93612.4252820366
2005-04-22,93006.75819829636
2005-04-25,93508.37862065964
2005-04-26,93076.20618871384
2005-04-27,93047.25583699875
2005-04-28,92517.82759908371
2005-04-29,92947.2359586113
2005-05-02,92873.9463315361
2005-05-03,93097.98511174851
2005-05-04,93756.42701390915
2005-05-05,93833.87508824997
2005-05-06,93700.09903768235
2005-05-09,93899.1848988884
2005-05-10,93549.7080579155
2005-05-11,93857.66789678269
2005-05-12,93407.45531514817
2005-05-13,94000.44060186081
2005-05-16,94295.58788732224
2005-05-17,94624.3090634697
2005-05-18,95522.71833470993
2005-05-19,95923.72554448777
2005-05-20,95992.30757573777
2005-05-23,96342.69554952317
2005-05-24,96613.33953145676
2005-05-25,96436.92910436325
2005-05-26,96933.01482824021
2005-05-27,97046.86623433762
2005-05-31,96834.56111959153
2005-06-01,97299.69657186203
2005-06-02,98034.93716863327
2005-06-03,97129.42428640061
2005-06-06,97339.28900197678
2005-06-07,96858.95938924485
2005-06-08,96681.20700887375
2005-06-09,96969.27845433884
2005-06-10,96444.17549565964
2005-06-13,96738.13685277634
2005-06-14,96412.48963216477
2005-06-15,96617.03965429001
2005-06-16,97259.34972432785
2005-06-17,97288.03600743943
2005-06-20,97278.58594182663
2005-06-21,97382.13643697434
2005-06-22,97421.81084111863
2005-06-23,96945.25749257737
2005-06-24,96316.04048207932
2005-06-27,96096.08607152634
2005-06-28,96346.67015889817
2005-06-29,96319.6871419304
2005-06-30,95873.37494710617
2005-07-01,95298.16796544724
2005-07-05,95609.66854909592
2005-07-06,95370.92826894455
2005-07-07,95665.29029515915
2005-07-08,96636.91768315964
2005-07-11,97175.95647863083
2005-07-12,97444.56624272995
2005-07-13,97491.56605580979
2005-07-14,97870.9287534111
2005-07-15,98126.01667073899
2005-07-18,97854.08578160935
2005-07-19,98484.92810109787
2005-07-20,99062.64604238205
