,Return,MDD,Sharpe,Sortino
2005,-3.652654948990841,10.302349973226518,-0.45805867711617354,-0.7454154586482992
2006,1.5350073155168342,13.063540465622264,0.044287394029145104,0.06499977647673806
2007,8.321121022864775,8.7921841976869,0.5817465068562003,0.7275121661171933
2008,-1.8546007061543857,21.096853361719536,-0.1581412421400573,-0.19663497716695874
2009,28.635001170356112,8.72725846301927,1.9085434986091498,2.8161121363106347
2010,7.610906744302981,11.311352580391585,0.47015562262220945,0.5796782787566199
2011,3.672225468652668,8.439131899139316,0.18881979414400624,0.25971921854101865
2012,3.198790850279365,13.113733402028997,0.18466370263870444,0.27900632001274245
2013,24.767419244528675,6.178877174898248,2.236751679122194,3.0293789373356197
2014,14.599654719948374,6.640336384033983,1.3497732159501692,1.6977234088247977
2015,-10.612705091022146,15.767227654187895,-0.8730401036612561,-1.1624122954486096
2016,12.179843362925414,9.133594752242866,1.02177733798173,1.4228715065358877
2017,27.130987868679625,4.622071076001544,2.8344318272871254,3.386080433531431
2018,-4.6068061086679375,15.853802186708894,-0.37256762593846526,-0.4214215471371771
2019,16.332596907296136,9.606131235385204,1.2844374239946952,1.5700040923684762
2020,30.60335287658433,20.595960039306384,1.5156863220249968,1.8692775802565957
2021,23.997467028940967,10.048606435894484,1.4336818097458073,1.996742026772293
2022,-27.593278848587634,30.84762601929149,-1.846780155775691,-2.73038697902875
2023,43.39210773878273,7.7959594960000365,3.308872228919454,5.452707834637685
2024,23.29964207537014,12.038665112593065,1.400805732267242,1.8945553095449275
