date,spy_close,MA_21,MA_50,MA_150,MA_200,asset,action,shares,target_allocation
2005-01-03,120.30000305175781,120.13571421305339,117.91120025634766,113.77253321329752,113.34294979095459,QQQ,BUY,1735,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2005-01-03,120.30000305175781,120.13571421305339,117.91120025634766,113.77253321329752,113.34294979095459,GLD,BUY,678,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2006-01-03,126.69999694824219,126.31761932373047,124.38560012817383,122.54766682942709,121.22610012054443,GLD,SELL,-47,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2006-01-03,126.69999694824219,126.31761932373047,124.38560012817383,122.54766682942709,121.22610012054443,QQQ,BUY,51,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2007-01-03,141.3699951171875,141.74380783807663,140.03039947509765,132.74253311157227,131.99174983978273,GLD,SELL,-73,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2007-01-03,141.3699951171875,141.74380783807663,140.03039947509765,132.74253311157227,131.99174983978273,QQQ,BUY,56,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2008-01-02,144.92999267578125,147.94952465239027,148.0811996459961,149.6412001546224,149.1558000946045,GLD,SELL,-37,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2008-01-02,144.92999267578125,147.94952465239027,148.0811996459961,149.6412001546224,149.1558000946045,QQQ,BUY,88,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2009-01-02,92.95999908447266,88.68142918178013,88.9238003540039,111.8553330485026,118.36595008850098,GLD,SELL,-151,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2009-01-02,92.95999908447266,88.68142918178013,88.9238003540039,111.8553330485026,118.36595008850098,QQQ,BUY,108,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2010-01-04,113.33000183105469,111.37142835344586,109.76619979858398,102.83253321329752,98.78079986572266,QQQ,BUY,199,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2010-01-04,113.33000183105469,111.37142835344586,109.76619979858398,102.83253321329752,98.78079986572266,GLD,BUY,38,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2011-01-03,127.05000305175781,124.74952407110305,121.94539993286133,114.4090668741862,114.88615016937256,GLD,BUY,11,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2011-01-03,127.05000305175781,124.74952407110305,121.94539993286133,114.4090668741862,114.88615016937256,QQQ,BUY,28,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2012-01-03,127.5,124.63476199195499,124.08100067138672,123.67833343505859,126.05134986877441,GLD,SELL,-13,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
2012-01-03,127.5,124.63476199195499,124.08100067138672,123.67833343505859,126.05134986877441,QQQ,BUY,3,"{'QQQ': 0.7, 'GLD': 0.3, 'LQD': 0}"
