,Return,MDD,Sharpe,Sortino
2005,9.940294796109207,4.89288985432292,1.361719985813458,2.314239061552211
2006,7.735120418815455,11.54684858405812,0.6762847024721548,1.0094479034041637
2007,19.87718743227882,6.071090107595823,1.8625538730088078,2.262018499044063
2008,-18.606700626512374,29.826992609605185,-1.0837253677300942,-1.4345385638918589
2009,28.31148208578722,8.94612354397469,2.1772183020323257,3.205934165699061
2010,17.911990553056146,6.443558142926367,1.7070497076498035,2.089475964291036
2011,6.90587949627226,6.926907020155583,0.5387156821623236,0.7147450511306334
2012,8.961225578702049,6.7000445404526,0.9496146435867492,1.3958477989699907
2013,2.457395684466568,7.792639288393115,0.17153730092097966,0.1870528964411116
2014,8.973973351405329,4.68019479860203,1.1744618525416206,1.598352493271622
2015,1.2844422045630521,6.961289153315614,0.0336670930640693,0.046271144921967544
2016,6.638054258735293,6.491041048570015,0.7951702042350508,1.0251833740829597
2017,18.2385148307443,4.361475395414955,3.2500226893260487,3.921063614581102
2018,-1.743866015323814,10.27737735417729,-0.2689367654048794,-0.336252295681426
2019,24.830319844310587,3.8057143261417856,3.3755575019888893,5.076163231831996
2020,31.667960008333186,15.691639851186522,1.8023847024309467,1.9084473233190848
2021,10.779658694441308,8.398186466856686,0.9902083387632954,1.2753592140345371
2022,-20.27219935993889,24.09019233054028,-1.3190417530611795,-2.026571556239907
2023,28.848129457280216,7.745125997191858,2.9113462605304186,4.413357536409311
2024,20.918385070749302,6.835972344269381,1.9831308987849545,2.5208666677624905
