,Return,MDD,Sharpe,Sortino
2005,1.5292079872045505,8.10560296789416,0.05799264084197531,0.10338047212779365
2006,5.918496926712913,12.406549055723495,0.3967087928715496,0.6680635708884788
2007,15.064425262374703,7.970205763352807,1.1372900062786815,1.4053449821355626
2008,6.6267192870846925,16.670298142918558,0.32720359220031786,0.47588362914458443
2009,25.715177629097894,7.3736404377951965,1.6948882808912644,2.7994687238458016
2010,10.66931241117517,9.256039677918421,0.7231986704389114,0.9063056154770424
2011,7.266849693721733,8.947151660821753,0.46008401687211,0.6336313172813923
2012,3.3894644692990417,12.597207855090895,0.2061491242296515,0.3414773800617454
2013,15.152422431264423,6.435244376381911,1.3236517555321683,1.6599277800050416
2014,11.091870347493348,6.405085202338783,1.1213663327256451,1.5285164271021188
2015,-9.209704038136724,13.813299670844373,-0.8538408173245913,-1.180926660079364
2016,10.021134066116533,9.849603909029078,0.9067648821190959,1.3640207226820904
2017,26.211829440140576,5.062905194295963,3.0827807174612065,3.670864692174766
2018,-2.0816007731239705,14.06105052131588,-0.23051518520739347,-0.2671664027865644
2019,16.89095107816612,7.979605595844047,1.5225440998877915,2.026934796274
2020,28.075077520549208,11.331388775835787,1.5164338328829619,1.8063731923134927
2021,19.374767043186548,10.182575498372097,1.2361586101813302,1.7272753496416384
2022,-23.941008767092185,26.57082936458356,-1.7536895565810355,-2.670743411625067
2023,35.934730249857964,7.512586858623574,2.97587125896648,5.0374889409015084
2024,26.630301062868078,10.439317693589743,1.7343576033627366,2.3582983808104796
