Date,Value
2004-11-18,100000.0
2004-11-19,100000.0
2004-11-22,100000.0
2004-11-23,100000.0
2004-11-24,100000.0
2004-11-26,100000.0
2004-11-29,100000.0
2004-11-30,100000.0
2004-12-01,100000.0
2004-12-02,100000.0
2004-12-03,100000.0
2004-12-06,100000.0
2004-12-07,100000.0
2004-12-08,100000.0
2004-12-09,100000.0
2004-12-10,100000.0
2004-12-13,100000.0
2004-12-14,100000.0
2004-12-15,100000.0
2004-12-16,100000.0
2004-12-17,100000.0
2004-12-20,100000.0
2004-12-21,100000.0
2004-12-22,100000.0
2004-12-23,100000.0
2004-12-27,100000.0
2004-12-28,100000.0
2004-12-29,100000.0
2004-12-30,100000.0
2004-12-31,100000.0
2005-01-03,100000.0
2005-01-04,98534.42067669526
2005-01-05,98114.26068066254
2005-01-06,97361.65008495942
2005-01-07,97378.8099779953
2005-01-10,97448.50984905854
2005-01-11,97282.05765102997
2005-01-12,98110.4623179306
2005-01-13,97352.0891413559
2005-01-14,97634.2911524643
2005-01-18,98065.52251385346
2005-01-19,97059.60217999115
2005-01-20,95965.04870556488
2005-01-21,95961.91135738984
2005-01-24,95215.78957317963
2005-01-25,95004.33113049164
2005-01-26,96065.41200207367
2005-01-27,95927.77773998871
2005-01-28,95723.39701031342
2005-01-31,96012.28434704438
2005-02-01,96082.24027584687
2005-02-02,96225.70355938569
2005-02-03,95152.37351940766
2005-02-04,95854.73207806244
2005-02-07,95554.96866558686
2005-02-08,95650.02195309296
2005-02-09,94758.41312359467
2005-02-10,95215.65324352875
2005-02-11,96331.82376431122
2005-02-14,97009.4886965622
2005-02-15,97408.3610415329
2005-02-16,97145.9407076706
2005-02-17,96577.412375914
2005-02-18,96417.04870556488
2005-02-22,96474.30979107514
2005-02-23,96413.05727718964
2005-02-24,97030.59240292206
2005-02-25,97496.53938625946
2005-02-28,96928.86168621674
2005-03-01,97258.2936663498
2005-03-02,97255.67188213959
2005-03-03,96541.58094357148
2005-03-04,97239.36262081757
2005-03-07,98123.70412014618
2005-03-08,98064.88032482758
2005-03-09,97892.27093456879
2005-03-10,97980.64234493866
2005-03-11,97668.1085276474
2005-03-14,97559.30009792939
2005-03-15,97140.32357739106
2005-03-16,96741.78062771454
2005-03-17,96432.64933727875
2005-03-18,96198.52792690888
2005-03-21,95579.42383526459
2005-03-22,94512.5139422287
2005-03-23,94497.89682339325
2005-03-24,94485.65110348359
2005-03-28,94725.34202908173
2005-03-29,94312.19108151093
2005-03-30,95368.55084561005
2005-03-31,95320.47024487153
2005-04-01,94589.48114346161
2005-04-04,94777.22099255219
2005-04-05,94971.12370632782
2005-04-06,95044.62194012299
2005-04-07,95644.65865658417
2005-04-08,95307.03882549897
2005-04-11,95150.47919033661
2005-04-12,95472.38088558808
2005-04-13,94634.42439602509
2005-04-14,93342.69108151093
2005-04-15,92219.58484982148
2005-04-18,92496.60973309174
2005-04-19,93386.85236691132
2005-04-20,93064.10348843232
2005-04-21,94242.29814480439
2005-04-22,93634.9906496872
2005-04-25,94111.4213213791
2005-04-26,93801.50928829804
2005-04-27,93478.09939526215
2005-04-28,92776.85097454682
2005-04-29,93435.2589144577
2005-05-02,93218.56035183564
2005-05-03,93377.73832272187
2005-05-04,94143.71167324677
2005-05-05,94197.35834072724
2005-05-06,93993.50229595795
2005-05-09,94273.408469664
2005-05-10,93968.15110348359
2005-05-11,94281.0108675827
2005-05-12,93653.18856762543
2005-05-13,94043.28416012421
2005-05-16,94336.88125942841
2005-05-17,94645.9426607956
2005-05-18,95561.20141934052
2005-05-19,95958.88806484833
2005-05-20,95883.62212704316
2005-05-23,96139.02773998871
2005-05-24,96416.912375914
2005-05-25,96305.55205105439
2005-05-26,96707.887691008
2005-05-27,96909.39057873383
2005-05-31,96508.16507671967
2005-06-01,96860.64896343842
2005-06-02,97777.4193682541
2005-06-03,97007.97705029145
2005-06-06,97303.09146832123
2005-06-07,96736.85330151215
2005-06-08,96581.72975109711
2005-06-09,96875.33252285614
2005-06-10,96596.92887447968
2005-06-13,97009.22919033661
2005-06-14,96623.4623179306
2005-06-15,96928.46362637177
2005-06-16,97876.74241589203
2005-06-17,97985.81035183564
2005-06-20,98012.92924832001
2005-06-21,98118.78994701996
2005-06-22,97977.95412014618
2005-06-23,97624.6104807724
2005-06-24,96891.5941691269
2005-06-27,96647.8397021164
2005-06-28,96752.45393322602
2005-06-29,96796.2114863266
2005-06-30,96193.2179179062
2005-07-01,95449.9109835495
2005-07-05,95635.29077862397
2005-07-06,95340.5114283432
2005-07-07,95633.26356838837
2005-07-08,96598.63013790741
2005-07-11,97372.20021389618
2005-07-12,97730.25928829804
2005-07-13,97601.92868755951
2005-07-14,97760.19303463593
2005-07-15,98074.22937725678
2005-07-18,97800.14877651825
2005-07-19,98360.82087658539
2005-07-20,99057.42030285492
2005-07-21,99307.33196209565
