date,spy_close,MA_21,MA_50,MA_150,MA_200,asset,action,shares,target_allocation
2005-02-01,118.91000366210938,118.11238207135882,118.9504005432129,114.34206685384115,113.86219993591308,QQQ,BUY,1323,"{'QQQ': 0.5, 'IAU': 0.3, 'LQD': 0.2}"
2005-02-01,118.91000366210938,118.11238207135882,118.9504005432129,114.34206685384115,113.86219993591308,IAU,BUY,3513,"{'QQQ': 0.5, 'IAU': 0.3, 'LQD': 0.2}"
2005-02-01,118.91000366210938,118.11238207135882,118.9504005432129,114.34206685384115,113.86219993591308,LQD,BUY,175,"{'QQQ': 0.5, 'IAU': 0.3, 'LQD': 0.2}"
2005-03-01,121.2300033569336,120.0404757545108,119.39900009155274,115.47980010986328,114.63649990081787,IAU,SELL,-2374,"{'QQQ': 0.9, 'IAU': 0.1, 'LQD': 0}"
2005-03-01,121.2300033569336,120.0404757545108,119.39900009155274,115.47980010986328,114.63649990081787,LQD,SELL,-175,"{'QQQ': 0.9, 'IAU': 0.1, 'LQD': 0}"
2005-03-01,121.2300033569336,120.0404757545108,119.39900009155274,115.47980010986328,114.63649990081787,QQQ,BUY,20,"{'QQQ': 0.9, 'IAU': 0.1, 'LQD': 0}"
2005-04-01,117.43000030517578,119.35809544154576,119.3667999267578,116.95686681111654,115.43779998779297,QQQ,SELL,-13,"{'QQQ': 0.5, 'IAU': 0.3, 'LQD': 0.2}"
2005-04-01,117.43000030517578,119.35809544154576,119.3667999267578,116.95686681111654,115.43779998779297,IAU,BUY,2263,"{'QQQ': 0.5, 'IAU': 0.3, 'LQD': 0.2}"
2005-04-01,117.43000030517578,119.35809544154576,119.3667999267578,116.95686681111654,115.43779998779297,LQD,BUY,177,"{'QQQ': 0.5, 'IAU': 0.3, 'LQD': 0.2}"
2005-05-02,116.4000015258789,116.40428561256046,118.28299987792968,117.54406672159831,115.81485004425049,QQQ,SELL,-228,"{'QQQ': 0.4, 'IAU': 0.3, 'LQD': 0.3}"
2005-05-02,116.4000015258789,116.40428561256046,118.28299987792968,117.54406672159831,115.81485004425049,IAU,SELL,-73,"{'QQQ': 0.4, 'IAU': 0.3, 'LQD': 0.3}"
2005-05-02,116.4000015258789,116.40428561256046,118.28299987792968,117.54406672159831,115.81485004425049,LQD,BUY,16,"{'QQQ': 0.4, 'IAU': 0.3, 'LQD': 0.3}"
2005-06-01,120.5,118.21571459089007,117.30940002441406,118.41813349405925,116.76215011596679,IAU,SELL,-2140,"{'QQQ': 0.9, 'IAU': 0.1, 'LQD': 0}"
2005-06-01,120.5,118.21571459089007,117.30940002441406,118.41813349405925,116.76215011596679,LQD,SELL,-193,"{'QQQ': 0.9, 'IAU': 0.1, 'LQD': 0}"
